145,Birth of the Dragon,2016,"37.8092637,-122.4165315",The SS Jeremiah O'Brien is a rare survivor of the invasion at Normandy on D-Day in WWII.,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
146,Birth of the Dragon,2016,"47.5962326,-120.6614765",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
147,Birth of the Dragon,2016,"47.5962326,-120.6614765",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
148,Birth of the Dragon,2016,,,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
149,Birth of the Dragon,2016,"36.778261,-119.4179324",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
150,Birth of the Dragon,2016,"40.7594235,-73.9850933",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
151,Birth of the Dragon,2016,"36.778261,-119.4179324",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
152,Birth of the Dragon,2016,,,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
153,Birth of the Dragon,2016,"37.7533865,-122.4481735",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
154,Birth of the Dragon,2016,"38.9162765,-77.0332449",,"BOTD U.S. Productions, Inc.",Kylin Pictures,"George Nolfi ","Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia
155,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
156,Blue Jasmine,2013,"37.7753694,-122.4378527",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
157,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
158,Blue Jasmine,2013,"43.6699573,-79.4367946",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
159,Blue Jasmine,2013,"37.7933788,-122.4447333",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
160,Blue Jasmine,2013,"37.79918500000001,-122.433029",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
161,Blue Jasmine,2013,"37.8066961,-122.439016",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
162,Blue Jasmine,2013,"32.7494988,-117.2470353",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
163,Blue Jasmine,2013,"37.7818248,-122.4039391",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
164,Blue Jasmine,2013,"37.806078,-122.4401615",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
165,Blue Jasmine,2013,"37.8151854,-122.2489266",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
166,Blue Jasmine,2013,"37.788804,-122.4053893",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
167,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
168,Blue Jasmine,2013,"40.986,-81.5213546",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
169,Blue Jasmine,2013,"37.7682797,-122.4176628",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
170,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
171,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
172,Blue Jasmine,2013,"47.1981147,-119.3732456",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
173,Blue Jasmine,2013,"33.4204835,-112.0302612",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
174,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
175,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
176,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
177,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
178,Blue Jasmine,2013,"37.7734127,-122.4174864",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
179,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
180,Blue Jasmine,2013,,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
181,Blue Jasmine,2013,"37.6191671,-122.3816108",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
182,Blue Jasmine,2013,"37.7406356,-122.4018316",,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard
183,Boys and Girls,2000,"37.7763832,-122.4086985",,Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
184,Boys and Girls,2000,,"Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced), the couple returned to the steps of the Church for photos, following their City Hall nuptials.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
185,Boys and Girls,2000,"37.8199286,-122.4782551","With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
186,Boys and Girls,2000,"37.8085771,-122.4125282","Supposedly, Mikhail S. Gorbachev has said that his favorite part of visiting America was touring Fisherman's Wharf.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
187,Boys and Girls,2000,"37.7954425,-122.3936136","Every hour and half-hour, the clock bell atop the Ferry Building chimes portions of the Westminster Quarters.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
188,Boys and Girls,2000,"37.8023949,-122.4058222","The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
189,Boys and Girls,2000,,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
190,Boys and Girls,2000,"37.8020074,-122.4195532",Lombard Street is not actually the most crooked in SF. That honor goes to Potrero Hill's Vermont Street between 22nd and 23rd.,Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
191,Boys and Girls,2000,,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
192,Boys and Girls,2000,,"Located at one end of Fisherman's Wharf, Aquatic Park was built as part of FDR's Works Progress Administration Project.",Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
193,Boys and Girls,2000,"37.8269775,-122.4229555",Alcatraz Island was a military fort before it became a prison.,Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
194,Boys and Girls,2000,"37.769187,-122.4505048",,Punch 21 Productions,Dimension Films,Robert Iscove,The Drews,"Freddie Prinze, Jr.",Alyson Hannigan,
195,"Broken-A Modern Love Story ",2010,,,RKW Films,,Ryan K. Whiting,Ryan K. Whiting,,,
196,"Broken-A Modern Love Story ",2010,"40.8051245,-73.878978",,RKW Films,,Ryan K. Whiting,Ryan K. Whiting,,,
197,"Budding Prospects, Pilot",2017,,,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
198,"Budding Prospects, Pilot",2017,,,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
199,"Budding Prospects, Pilot",2017,,,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
200,"Budding Prospects, Pilot",2017,"37.7532795,-122.4108224",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
201,"Budding Prospects, Pilot",2017,,,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
202,"Budding Prospects, Pilot",2017,"37.7422467,-122.4126216",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
203,"Budding Prospects, Pilot",2017,"42.3338338,-71.09386049999999",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
204,"Budding Prospects, Pilot",2017,"37.7388562,-122.4161326",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
205,"Budding Prospects, Pilot",2017,"44.9941841,-93.5012519",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
206,"Budding Prospects, Pilot",2017,"37.753209,-122.4226803",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
207,"Budding Prospects, Pilot",2017,"37.79176959999999,-122.4260016",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
208,"Budding Prospects, Pilot",2017,"40.7190006,-74.0066793",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
209,"Budding Prospects, Pilot",2017,"43.1825792,-77.59947609999999",,Picrow Streaming Inc.,"Amazon ",Terry Zwigoff,"Melissa Axelrod, T. C. Boyle (based on the book by)",Adam Rose,Will Sasso,Joel David Moore
210,Bullitt,1968,"37.7277164,-122.3931774",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
211,Bullitt,1968,"37.7973877,-122.4183958",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
212,Burglar,1987,"37.769569,-122.4492032",,Warner Bros. Pictures,Warner Bros. Pictures,Hugh Wilson,Joseph Loeb III,Whoopi Goldberg,Bobcat Goldwait,
213,Bullitt,1968,"37.7553498,-122.4054036","SF General Hospital is the only Level I Trauma Center serving San Francisco and northern San Mateo County. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
214,Bullitt,1968,"37.7231216,-122.4238583","McLaren Park is the 2nd largest park in San Francisco, after Golden Gate Park.","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
215,Bullitt,1968,"37.7915528,-122.4103924",The Top of the Mark lounge and restaurant at the top of the hotel was formerly a penthouse suite.,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
216,Bullitt,1968,"37.8066961,-122.439016","Before the 1906 earthquake, the land on which Marina Green sits was a tidal marsh, and rubble from the earthquake was dumped on the site. However, the site was filled in to provide land for the 1915 Panama-Pacific Exhibition. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
217,Bullitt,1968,"37.719103,-122.4111216",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
218,Bullitt,1968,"37.8035717,-122.4218109",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
219,Bullitt,1968,"37.8027281,-122.4214442",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
220,Bullitt,1968,"37.7918167,-122.3911157",Hotel was destroyed in the 1989 Loma Prieta earthquake. Corporate headquarters for the Gap reside at the location today.,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
221,Bullitt,1968,"37.7211702,-122.4919111",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
222,Bullitt,1968,"37.7398411,-122.4113891",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
223,Bullitt,1968,"37.8007601,-122.414327",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
224,Bullitt,1968,,,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
225,Bullitt,1968,"37.8027549,-122.413728",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
226,Bullitt,1968,"37.7481102,-122.4182816",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
227,Bullitt,1968,,,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
228,Bullitt,1968,"37.7976449,-122.4329885",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
229,Bullitt,1968,"37.7931077,-122.4106579",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
230,Bullitt,1968,"37.7982799,-122.3778182","Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII. ","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
231,Bullitt,1968,"37.7946105,-122.4420204",,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
232,Bullitt,1968,"37.759572,-122.4040259",The most crooked street in San Francisco is actually Potrero Hill's Vermont Street between 20th St & 22nd St.,"Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
233,Bullitt,1968,"37.7829286,-122.4108571","Embarcadero Freeway, which was featured in the film was demolished in 1989 because of structural damage from the 1989 Loma Prieta Earthquake)","Warner Brothers / Seven Arts
Seven Arts",Warner Brothers,Peter Yates,Alan R. Trustman,Steve McQueen,Jacqueline Bisset,Robert Vaughn
234,Burglar,1987,"37.7698646,-122.4660947","Founded in 1853, 3 years after California joined the United States, the Academy was originally named the California Academy of Natural Sciences and was the first institution of its kind in the United States.",Warner Bros. Pictures,Warner Bros. Pictures,Hugh Wilson,Joseph Loeb III,Whoopi Goldberg,Bobcat Goldwait,
235,Burglar,1987,"37.7998345,-122.4076843",,Warner Bros. Pictures,Warner Bros. Pictures,Hugh Wilson,Joseph Loeb III,Whoopi Goldberg,Bobcat Goldwait,
236,Burglar,1987,"38.9201407,-77.0418378",,Warner Bros. Pictures,Warner Bros. Pictures,Hugh Wilson,Joseph Loeb III,Whoopi Goldberg,Bobcat Goldwait,
237,By Hook or By Crook,2001,"42.4473497,-71.2271531",,Steakhaus Productions,Artistic License,Harriet Dodge & Silas Howard,Harriet Dodge & Silas Howard,Silas Howard,,
238,By Hook or By Crook,2001,"37.7664185,-122.4218676",,Steakhaus Productions,Artistic License,Harriet Dodge & Silas Howard,Harriet Dodge & Silas Howard,Silas Howard,,
239,By Hook or By Crook,2001,"37.7782343,-122.4187205",,Steakhaus Productions,Artistic License,Harriet Dodge & Silas Howard,Harriet Dodge & Silas Howard,Silas Howard,,
